Student Name/Gender/Student No./Gapps Account/Guardian1 Email/Guardian2 Email/Grade/ Course 1/Course 1 Title/Course 1 Credit Value/Course 2/Course 2 Title//Course 2 Credit Value/Course 3/Course 3 Title/Course 3 Credit Value/Course 4/Course 4 Title/Course 4 Credit Value/Course 5/Course 5 Title/Course 5 Credit Value/Course 6/Course 6 Title/Course 6 Credit Value/Course 7/Course 7 Title/Course 7 Credit Value/Course 8/Course 8 Title/Course 8 Credit Value/Course 9/Course 9 Title/Course 9 Credit Value/Course 10/Course 10 Title/Course 10 Credit Value/Course 11/Course 11 Title/Course 11 Credit Value/Total Courses/Alternate Course 1/Alternate Course 1 Title/Alternate Course 1 Credit Value/Alternate Course 2/Alternate Course 2 Title/Alternate Course 2 Credit Value/Alternate Course 3/Alternate Course 3 Title/Alternate Course 3 Credit Value
"Nike,Birgitta"/M/346700964/346700964@gapps.yrdsb.ca///12/ENG4U1/English/1/MHF4U1/Advanced Functions//1/PPZ3CK/Health for Life/1/SBI3U1/Biology/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1/SPH3U1/Physics/1/////////////7/IDC4UE/Interdisciplinary Studies (Alternate)/1//////
"Kerrie,Cristi"/F/331606848/331606848@gapps.yrdsb.ca///9/ADA1O1/Drama/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1D1/Core French/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1W1/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1D1/Science/1/ZREMOT/Remote Holding Code/0///////9/BTT1O1/Information and Communication Techn (Alternate)/1/AVI1O1/Visual Arts (Alternate)/1///
"Ezmeralda,Evangelina"/M/339220440/339220440@gapps.yrdsb.ca///10/BBI2O1/Introduction to Business/1/CHC2D1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/ICS2O1/Introduction to Computer Studies/1/MPM2D1/Principles of Mathematics/1/PAF3O9/Personal and Fitness Activities-Male/1/SNC2D1/Science/1///////9/ADA2O1/Drama (Alternate)/1/TEJ2O1/Computer Technology (Alternate)/1///
"Nerta,Jennie"/F/349744212/349744212@gapps.yrdsb.ca///10/CHC2D1/Canadian History Since World War I/1/CHV2O1/Civics and Citizenship//0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/HPW3C1/Living and Working with Children/1/IDC3O1/Interdisciplinary Studies/1/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1/TGJ2O1/Communications Technology/1///////9/AWD3M1/Visual Arts - Visual Design (Alternate)/1/AWQ3M1/Visual Arts - Photography (Alternate)/1///
"Benoite,Ddene"/M/240910956/240910956@gapps.yrdsb.ca///11/COP3X#/Co Op Sem 1 or 2 Am or Pm/2/FSF3U1/Core French//1/MCR3U1/Functions/1/PPL3O9/Healthy Active Living Education-Male/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/////////////7/////////
"Lavinia,Donielle"/F/346267356/346267356@gapps.yrdsb.ca///11/BAF3M1/Financial Accounting Fundamentals/1/HFC3M1/Food and Culture//1/ICS3U1/Introduction to Computer Science/1/MCR3U1/Functions/1/MDM4U1/Mathematics of Data Management/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1//////////8/BMI3C1/"Marketing:Goods, Services, Events (Alternate)"/1//////
"Lisette,Goldi"/M/240532860/240532860@gapps.yrdsb.ca///9/ADA1O1/Drama/1/CGC1P1/Geography of Canada//1/ENG1D1/English/1/FSF1P1/Core French/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1D1/Science/1/TIJ1O1/Exploring Technologies/1//////////8/BTT1O1/Information and Communication Techn (Alternate)/1/HIF1O1/"Individual, Family and Social Living (Alternate)"/1///
"Bunny,Karrah"/F/174354828/174354828@gapps.yrdsb.ca///12/ADA4M1/Drama/1/CIA4U1/Analysing Current Economic Issues//1/ENG4U1/English/1/FSF4U1/Core French/1/IDC4U1/Interdisciplinary Studies/1/MCV4U1/Calculus and Vectors/1////////////////6/MDM4U1/Mathematics of Data Management (Alternate)/1/HSB4U1/Challenge and Change in Society (Alternate)/1///
"Laureen,Tandie"/F/344235588/344235588@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1D1/Core French/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1W1/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1D1/Science/1//////////8/ICS2O1/Introduction to Computer Studies (Alternate)/1//////
"Bette,Austin"/F/344232024/344232024@gapps.yrdsb.ca///9/ADA1O1/Drama/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1D1/Core French/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1W1/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1D1/Science/1//////////8/TIJ1O1/Exploring Technologies (Alternate)/1/AMI1O4/Instrumental Music-Band (Alternate)/1///
"Minta,Doralynne"/F/346766832/346766832@gapps.yrdsb.ca///11/ADA3M1/Drama/1/BMI3C1/"Marketing:Goods, Services, Events"//1/CIE3M1/The Individual and the Economy/1/COP3X#/Co Op Sem 1 or 2 Am or Pm/2/ENG3U1/English/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/MCR3U1/Functions/1/ZREMOT/Remote Holding Code/0//////////8/HFA4U1/Nutrition and Health (Alternate)/1//////
"Martynne,Jessi"/M/240932328/240932328@gapps.yrdsb.ca///11/BAF3M1/Financial Accounting Fundamentals/1/COP3X#/Co Op Sem 1 or 2 Am or Pm//2/ENG3U1/English/1/GPP3O1/Leadership and Peer Support/1/MBF3C1/Foundations for College Mathematics/1/PPL3O9/Healthy Active Living Education-Male/1/SBI3C1/Biology/1/////////////7/////////
"Corenda,Teresa"/F/335171952/335171952@gapps.yrdsb.ca///10/AWC2O1/Visual Arts- Ceramics/1/CHC2D1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/ICS2O1/Introduction to Computer Studies/1/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1/TGJ2O1/Communications Technology/1/ZREMOT/Remote Holding Code/0////10/HFN2O1/Food and Nutrition (Alternate)/1/ADB2O1/Drama - Musical Theatre (Alternate)/1///
"Meryl,Camille"/F/346476060/346476060@gapps.yrdsb.ca///12/CLN4U1/Canadian and International Law/1/CPW4U1/Canadian and World Politics//1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/PSK4U1/Introductory Kinesiology/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1/////////////7/SPH4U1/Physics (Alternate)/1/HFA4C1/Nutrition and Health (Alternate)/1///
"Darcy,Arlee"/F/173296704/173296704@gapps.yrdsb.ca///12/ENG4C1/English/1/GPP3O1/Leadership and Peer Support//1/HFA4C1/Nutrition and Health/1/HHG4M1/Issues in Human Growth and Development/1/HPW3C1/Living and Working with Children/1/ZREMOT/Remote Holding Code/0////////////////6/BOH4M1/Business Leadership:  Management Fu (Alternate)/1//////
"Christina,Rozele"/M/241706196/241706196@gapps.yrdsb.ca///9/AMR1O1/Repertoire/1/AVI1O1/Visual Arts//1/CGC1D1/Issues in Canadian Geography/1/ENG1D1/English/1/FSF1D1/Core French/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1D1/Science/1/TIJ1O1/Exploring Technologies/1///////9/BTT1O1/Information and Communication Techn (Alternate)/1//////
"Tandy,Alberta"/M/241706304/241706304@gapps.yrdsb.ca///12/ENG4U1/English/1/ICS4U1/Computer Science //1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/PPL4O9/Healthy Active Living Education/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1/////////////7/PPL4O9/Healthy Active Living Education (Alternate)/1//////
"Chelsy,Ludovika"/M/334859796/334859796@gapps.yrdsb.ca///10/CHV2O1/Civics and Citizenship/0.5/ENG2DG/English//1/FSF1DG/Core French/1/GLC2O1/Career Studies/0.5/ICS2OG/Intro to Computer Studies/1/MPM2DG/Principles of Mathematics/1/SNC2DG/Science/1/TEJ2O1/Computer Technology/1/TGJ2O1/Communications Technology/1/ZREMOT/Remote Holding Code/0////10/BBI2O1/Introduction to Business (Alternate)/1/HFN2O1/Food and Nutrition (Alternate)/1///
"Ingrid,Cindelyn"/F/350386224/350386224@gapps.yrdsb.ca///12/AWD4M1/Visual Arts - Visual Design/1/AWQ3M1/Visual Arts - Photography//1/AWQ4M1/Visual Arts - Photography/1/ENG3U1/English/1/ENG4U1/English/1/IDC4U3/Interdisciplinary Studies/1/TDJ4M1/Technological Design/1/TGV4M1/"Communications Technology: TV, Video & Movie Production"/1//////////8/AEA4O1/Exploring and Creating in the Arts (Alternate)/1//////
"Kessia,Therese"/F/175994592/175994592@gapps.yrdsb.ca///11/BAF3M1/Financial Accounting Fundamentals/1/CLU3M1/Understanding Canadian Law//1/COP3X#/Co Op Sem 1 or 2 Am or Pm/2/ENG3U1/English/1/MCR3U1/Functions/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/////////////7/HSP3U1/"Introduction to Anthropology, Psychology & Sociology (Alternate)"/1/BMI3C1/"Marketing:Goods, Services, Events (Alternate)"/1///
"Lurleen,Lisette"/F/238072524/238072524@gapps.yrdsb.ca///10/CHC2D1/Canadian History Since World War I/1/CHV2O1/Civics and Citizenship//0.5/ENG2D1/English/1/FSF2D1/Core French/1/GLC2O1/Career Studies/0.5/HFN2O1/Food and Nutrition/1/MPM2D1/Principles of Mathematics/1/PPL2O8/Healthy Active Living Education-Female/1/SNC2D1/Science/1///////9/BBI2O1/Introduction to Business (Alternate)/1/AWC2O1/Visual Arts- Ceramics (Alternate)/1///
"Madalyn,Evelyn"/M/241131924/241131924@gapps.yrdsb.ca///11/COP3X9/CoOp Sem 2 Am or PM/2/ENG3U1/English//1/MCR3U1/Functions/1/PPL3O9/Healthy Active Living Education-Male/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/////////////7/////////
"Loralyn,Debra"/M/238228152/238228152@gapps.yrdsb.ca///12/ENG4U1/English/1/ICS4U1/Computer Science //1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/PSK4U1/Introductory Kinesiology/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1/////////////7/IDC4U3/Interdisciplinary Studies (Alternate)/1//////
"Jacquelyn,Anitra"/M/346638312/346638312@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/CGC1P1/Geography of Canada//1/ENG1D1/English/1/FSF1P1/Core French/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1D1/Science/1//////////8/ADA1O1/Drama (Alternate)/1/BTT1O1/Information and Communication Techn (Alternate)/1///
"Sonny,Paula"/F/346861068/346861068@gapps.yrdsb.ca///12/AWC4M1/Visual Arts- Ceramics/1/ENG4U1/English//1/HFA4U1/Nutrition and Health/1/MHF4U1/Advanced Functions/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1/TDJ4M1/Technological Design/1/////////////7/PAF4O8/Personal & Fitness Activities-Female (Alternate)/1/MCV4U1/Calculus and Vectors (Alternate)/1///
"Marylinda,Kittie"/F/174055644/174055644@gapps.yrdsb.ca///12/AMV4M1/Music - Vocal/Choral/1/BBB4M1/International Business Fundamentals//1/ENG4U1/English/1/FSF4U1/Core French/1/HFA4U1/Nutrition and Health/1/MDM4U1/Mathematics of Data Management/1/SBI4U1/Biology/1/////////////7/////////
"Bobette,Jobye"/M/355289880/355289880@gapps.yrdsb.ca///10/CHC2D1/Canadian History Since World War I/1/CHV2O1/Civics and Citizenship//0.5/ENG2D1/English/1/FSF1O1/Core French/1/GLC2O1/Career Studies/0.5/ICS2O1/Introduction to Computer Studies/1/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1/TEJ2O1/Computer Technology/1///////9/////////
"Bobette,Claude"/F/341668032/341668032@gapps.yrdsb.ca///11/AWC3O1/Visual Arts- Ceramics/1/AWQ3O1/Visual Arts - Photography//1/ENG3U1/English/1/MCR3U1/Functions/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/TDJ3M1/Technological Design/1//////////8/IDC3O1/Interdisciplinary Studies (Alternate)/1/AMV4M1/Music - Vocal/Choral (Alternate)/1///
"Joly,Jandy"/F/236295372/236295372@gapps.yrdsb.ca///11/ADA3M1/Drama/1/AWL3M1/Visual Arts - Drawing//1/CLU3M1/Understanding Canadian Law/1/ENG3U1/English/1/FSF3U1/Core French/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/MBF3C1/Foundations for College Mathematics/1/TDJ3M1/Technological Design/1//////////8/////////
"Eada,Dayna"/F/344125188/344125188@gapps.yrdsb.ca///10/CHC2D1/Canadian History Since World War I/1/ENG2D1/English//1/ICS2O1/Introduction to Computer Studies/1/IDC3O1/Interdisciplinary Studies/1/MPM2D1/Principles of Mathematics/1/PAI2O1/Individual & Small Group Activities/1/SBI3U1/Biology/1/SNC2D1/Science/1//////////8/HFN2O1/Food and Nutrition (Alternate)/1/HPW3C1/Living and Working with Children (Alternate)/1///
"Darleen,Shirley"/F/176030316/176030316@gapps.yrdsb.ca///11/AVI3M1/Visual Arts/1/AWC3O1/Visual Arts- Ceramics//1/ENG3UE/English/1/FSF3U1/Core French/1/IDC3O1/Interdisciplinary Studies/1/MHF4U1/Advanced Functions/1/SPH3U1/Physics/1/TDJ3M1/Technological Design/1//////////8/HSG3M1/Gender Studies (Alternate)/1//////
"Alverta,Melisandra"/M/356546904/356546904@gapps.yrdsb.ca///9/ADA1O1/Drama/1/BTT1O1/Information and Communication Techn//1/CGC1D1/Issues in Canadian Geography/1/ESLEO1/"English as a Second Language, Level 5"/1/FSF1O1/Core French/1/MTH1W1/Mathematics/1/PAI1O1/Individual & Small Group Activities/1/SNC1D1/Science/1//////////8/////////
"Jehanna,Hedda"/M/349174464/349174464@gapps.yrdsb.ca///12/ENG4U1/English/1/MCV4U1/Calculus and Vectors//1/MHF4U1/Advanced Functions/1/SCH3U1/Chemistry/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1/TDJ3M1/Technological Design/1/////////////7/////////
"Iolande,Flori"/F/351429084/351429084@gapps.yrdsb.ca///10/AMR2O1/Repertoire/1/AMV2O1/Music - Vocal/Choral//1/CHC2D1/Canadian History Since World War I/1/ENG2D1/English/1/FSF1D1/Core French/1/HFC3M1/Food and Culture/1/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1/TGJ2O1/Communications Technology/1///////9/TEJ2O1/Computer Technology (Alternate)/1//////
"Helli,Flossi"/M/351429300/351429300@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1P1/Core French/1/MTH1W1/Mathematics/1/PAI1O1/Individual & Small Group Activities/1/SNC1D1/Science/1/TIJ1O1/Exploring Technologies/1//////////8/ADA1O1/Drama (Alternate)/1/BTT1O1/Information and Communication Techn (Alternate)/1///
"Darbie,Deirdre"/F/342015420/342015420@gapps.yrdsb.ca///10/AVI2O1/Visual Arts/1/CHC2D1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/ICS2O1/Introduction to Computer Studies/1/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1///////9/AWC2O1/Visual Arts- Ceramics (Alternate)/1/HFN2O1/Food and Nutrition (Alternate)/1///
"Vida,Lucina"/M/338316876/338316876@gapps.yrdsb.ca///12/BAT4M1/Financial Accounting Principles/1/BBB4M1/International Business Fundamentals//1/ENG4U1/English/1/ICS4U1/Computer Science /1/IDC4U3/Interdisciplinary Studies/1/MCV4U1/Calculus and Vectors/1////////////////6/BOH4M1/Business Leadership:  Management Fu (Alternate)/1/HFA4U1/Nutrition and Health (Alternate)/1///
"Ilyse,Alvera"/M/347418888/347418888@gapps.yrdsb.ca///11/ENG3U1/English/1/ICS3U6/Introduction to Computer Science //1/ICS4UE/Computer Science/1/MCV4UE/Calculus and Vectors/1/MDM4UE/Mathematics of Data Management/1/MHF4U6/Advanced Functions/1/SCH3U6/Chemistry/1/TEJ3M1/Computer Engineering Technology/1/ZREMOT/Remote Holding Code/0///////9/SPH4UE/Physics (Alternate)/1/SCH4UE/Chemistry (Alternate)/1///
"Beilul,Willette"/M/347418396/347418396@gapps.yrdsb.ca///9/CGC1D1/Issues in Canadian Geography/1/ENG1D1/English//1/FSF1O1/Core French/1/ICS2O2/Intro to Computer Studies/1/MPM2D2/Principles of Mathematics/1/MTH1W1/Mathematics/1/PAI1O1/Individual & Small Group Activities/1/SNC1D1/Science/1/ZREMOT/Remote Holding Code/0///////9/AVI1O1/Visual Arts (Alternate)/1/ADA1O1/Drama (Alternate)/1///
"Linnea,Dasi"/M/347419488/347419488@gapps.yrdsb.ca///12/AVI4M1/Visual Arts/1/AWC4M1/Visual Arts- Ceramics//1/SPH4U1/Physics/1/ZREMOT/Remote Holding Code/0//////////////////////4/ICS3U1/Introduction to Computer Science (Alternate)/1/AWD4M1/Visual Arts - Visual Design (Alternate)/1///
"Milena,Harriette"/F/349232184/349232184@gapps.yrdsb.ca///9/CGC1P1/Geography of Canada/1/ESLBO1/"English as a Second Language, Level 2"//1/ESLCO1/"English as a Second Language, Level 3"/1/FSF1O1/Core French/1/MTH1W1/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1DL/Science/1/TIJ1O1/Exploring Technologies/1//////////8/BTT1O1/Information and Communication Techn (Alternate)/1/AVI1O1/Visual Arts (Alternate)/1///
"Julietta,Calida"/M/356253444/356253444@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/CGC1P1/Geography of Canada//1/ESLBO1/"English as a Second Language, Level 2"/1/ESLCO1/"English as a Second Language, Level 3"/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1DL/Science/1/TIJ1O1/Exploring Technologies/1/ZREMOT/Remote Holding Code/0///////9/////////
"Eunice,Malinde"/M/348792624/348792624@gapps.yrdsb.ca///11/ESLDO1/"English as a Second Language, Level 4"/1/ESLEO1/"English as a Second Language, Level 5"//1/FSF1O1/Core French/1/MCF3M1/Functions and Applications/1/MPM2D1/Principles of Mathematics/1/PAF3O9/Personal and Fitness Activities-Male/1/SCH3U1/Chemistry/1/////////////7/PPL3O9/Healthy Active Living Education-Male (Alternate)/1//////
"Amity,Freddie"/F/346907208/346907208@gapps.yrdsb.ca///10/BBI2O1/Introduction to Business/1/CHC2D1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/ICS2O2/Intro to Computer Studies/1/MPM2D1/Principles of Mathematics/1/PAI2O1/Individual & Small Group Activities/1/SNC2D1/Science/1/ZREMOT/Remote Holding Code/0////10/////////
"Cthrine,Josie"/M/236561772/236561772@gapps.yrdsb.ca///11/BAF3M1/Financial Accounting Fundamentals/1/CIE3M1/The Individual and the Economy//1/CLU3M1/Understanding Canadian Law/1/ENG3U1/English/1/HFC3M1/Food and Culture/1/MCR3U1/Functions/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1//////////8/BMI3C1/"Marketing:Goods, Services, Events (Alternate)"/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology (Alternate)"/1///
"Nike,Carolan"/M/174492072/174492072@gapps.yrdsb.ca///12/AWC4M1/Visual Arts- Ceramics/1/AWQ4M1/Visual Arts - Photography//1/BOH4M1/Business Leadership:  Management Fu/1/ENG4U1/English/1/HHG4M1/Issues in Human Growth and Development/1/IDC4UE/Interdisciplinary Studies/1/SBI4U1/Biology/1/////////////7/HFA4C1/Nutrition and Health (Alternate)/1//////
"Jolyn,Vivian"/F/240355464/240355464@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/BTT1O1/Information and Communication Techn//1/CGC1D1/Issues in Canadian Geography/1/ENG1D1/English/1/FSF1P1/Core French/1/MTH1W1/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1D1/Science/1//////////8/ADA1O1/Drama (Alternate)/1/TIJ1O1/Exploring Technologies (Alternate)/1///
"Andy,Danyelle"/M/339398052/339398052@gapps.yrdsb.ca///12/ENG4U1/English/1/HFA4U1/Nutrition and Health//1/MCV4U1/Calculus and Vectors/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1////////////////6/AWL3M1/Visual Arts - Drawing (Alternate)/1/AVI4M1/Visual Arts (Alternate)/1///
"Glynnis,Muriel"/M/352591752/352591752@gapps.yrdsb.ca///9/BTT1O1/Information and Communication Techn/1/CGC1D2/Issues in Canadian Geography//1/ENG1D2/English/1/FSF1D1/Core French/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1D2/Science/1/TIJ1O1/Exploring Technologies/1//////////8/HIF1O1/"Individual, Family and Social Living (Alternate)"/1//////
"Haleigh,Casey"/F/241059948/241059948@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1D1/Core French/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1W1/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1D1/Science/1//////////8/ADA1O1/Drama (Alternate)/1/BTT1O1/Information and Communication Techn (Alternate)/1///
"Renelle,Sara"/F/239484348/239484348@gapps.yrdsb.ca///12/ADA4M1/Drama/1/ADB4M1/Drama - Musical Theatre//1/CLN4U1/Canadian and International Law/1/ENG4U1/English/1/HHG4M1/Issues in Human Growth and Development/1/IDC4UE/Interdisciplinary Studies/1////////////////6/AWQ3O1/Visual Arts - Photography (Alternate)/1/HSB4U1/Challenge and Change in Society (Alternate)/1///
"Reyna,Barbe"/M/339681480/339681480@gapps.yrdsb.ca///11/AWC3O1/Visual Arts- Ceramics/1/AWQ3O1/Visual Arts - Photography//1/CHV2O1/Civics and Citizenship/0.5/DCO3OC/Creating Opportunities through Co-o/2/ENG2P1/English/1/ENG3C1/English/1/GLC2O1/Career Studies/0.5/MBF3C1/Foundations for College Mathematics/1/MFM2PI/Foundations of Mathematics/1///////9/////////
"Meridel,Jessa"/M/350171892/350171892@gapps.yrdsb.ca///11/AWC3O1/Visual Arts- Ceramics/1/CHV2OL/Civics and Citizenship//0.5/ESLCO1/"English as a Second Language, Level 3"/1/ESLDO1/"English as a Second Language, Level 4"/1/GLC2OL/Career Studies/0.5/GLS1O1/Learning Strategies 1: Skills for Success in Secondary School/1/MFM2P1/Foundations of Mathematics/1/SNC1DL/Science/1/TDJ3M1/Technological Design/1///////9/////////
"Marcella,Amelie"/M/175872012/175872012@gapps.yrdsb.ca///11/BMI3C1/"Marketing:Goods, Services, Events"/1/ENG3U1/English//1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/ICS3U6/Introduction to Computer Science /1/MCR3U6/Functions/1/MDM4U1/Mathematics of Data Management/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1//////////8/BAF3M1/Financial Accounting Fundamentals (Alternate)/1//////
"Bride,Jyoti"/F/173285052/173285052@gapps.yrdsb.ca///12/AEA4O1/Exploring and Creating in the Arts/1/AVI4M1/Visual Arts//1/AWS4M1/Visual Arts - Digital Media/1/ENG4U1/English/1/HSB4U1/Challenge and Change in Society/1/IDC4U3/Interdisciplinary Studies/1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1//////////8/CGW4U1/Canadian and World Issues:  A Geogr (Alternate)/1/HHG4M1/Issues in Human Growth and Development (Alternate)/1///
"Sonja,Basia"/F/236717892/236717892@gapps.yrdsb.ca///12/ADA4M1/Drama/1/ENG4U1/English//1/EWC4U1/The Writer's Craft/1/HHG4M1/Issues in Human Growth and Development/1/HSB4U1/Challenge and Change in Society/1/IDC4UE/Interdisciplinary Studies/1////////////////6/CPW4U1/Canadian and World Politics (Alternate)/1/HFA4U1/Nutrition and Health (Alternate)/1///
"Miranda,Oralee"/F/239654040/239654040@gapps.yrdsb.ca///12/BOH4M1/Business Leadership:  Management Fu/1/CLN4U1/Canadian and International Law//1/CPW4U1/Canadian and World Politics/1/ENG4U1/English/1/IDC4U3/Interdisciplinary Studies/1/MHF4U1/Advanced Functions/1////////////////6/HFA4C1/Nutrition and Health (Alternate)/1/CIA4U1/Analysing Current Economic Issues (Alternate)/1///
"Tessie,Cecil"/F/339841488/339841488@gapps.yrdsb.ca///9/KENANR/Language and Communication Developm/0/KGLANR/Personal Life Skills//0/KMMANR/Numeracy and Numbers/0/KPHANR/Choice Making for Healthy Living/0//////////////////////4/////////
"Leila,Marilyn"/F/173335032/173335032@gapps.yrdsb.ca///12/ADB4M1/Drama - Musical Theatre/1/CGW4UE/World Issues:  A Geographic Perspective//1/ENG4U1/English/1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/PSK4U1/Introductory Kinesiology/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1//////////8/CPW4U1/Canadian and World Politics (Alternate)/1//////
"Claudina,Dorree"/M/173984580/173984580@gapps.yrdsb.ca///12/ADB4M1/Drama - Musical Theatre/1/AMR4M1/Repertoire//1/CIA4UE/Analysing Current Economic Issues/1/ENG4U1/English/1/EWC4U1/The Writer's Craft/1/HZT4U1/Philosophy: Questions and Theories/1/IDC4UE/Interdisciplinary Studies/1/////////////7/BBB4M1/International Business Fundamentals (Alternate)/1//////
"Kassia,Karissa"/M/334355652/334355652@gapps.yrdsb.ca///11/BAF3M1/Financial Accounting Fundamentals/1/BMI3C1/"Marketing:Goods, Services, Events"//1/BOH4M1/Business Leadership:  Management Fu/1/CIA4U1/Analysing Current Economic Issues/1/ENG3UE/English/1/ICS3U1/Introduction to Computer Science/1/MCR3U6/Functions/1/SPH3U1/Physics/1//////////8/BBB4M1/International Business Fundamentals (Alternate)/1//////
"Dana,Candie"/F/340662180/340662180@gapps.yrdsb.ca///11/KENCND/Language and Communication Developm/0/KGLCND/Personal Life Skills//0/KMMCND/Numeracy and Numbers/0/KPFCND/Personal Health and Fitness/0//////////////////////4/////////
